EM92661453000187RAUTER QUIMICA  LTDA                                                  00002700-62483-0/00 001010000                                                                                                                                                                                                                                                          GRUPO III RICARDO COSTA RAUTER                    435072980156021148322 SSP                                RS51 5133931551339315rauter@rauter.com.br                              
ME926614530001872019JAN
PR926614530001872019JAN0099,50,7898000000000000000260400000000000000000000000000000000000000000000000000010134,0024000000000027210,002400000000000000029153000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013963litro 2914.11.00ACETONA                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0000990,8849000000000000000024180000000000000000000000000000000000000000000000000000000010650000000000000000444000000000000000001185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004608litro 2915.33.00ACETATO DE BUTILA                                                     
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,9300,903000000000000000140660000000000000000000000000000000000000000000000000000004312,500000000000000008860000000000000000083100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010303,5litro 2915.31.00ACETATO DE ETILA                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0000990,9469000000000000000190650000000000000000000000000000000000000000000000000000000031990000000000000000000000000000000000004687000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011179litro 2914.22.10CICLOHEXANONA                                                         
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,51,3003000000000000000006180000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000588litro 2903.12.00CLORETO DE METILENO                                                   
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,280,9398000000000000000019850000000000000000000000000000000000000000000000000000000005820000000000000000470000000000000000001716000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004387litro 2914.40.10DIACETONA ALCOOL                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,500,806000000000000000104460000000000000000000000000000000000000000000000000000000022230000000000000000000000000000000000001972000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006251litro 2914.12.00METIL ETIL KETONE                                                     
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,570,8051000000000000000005600000000000000000000000000000000000000000000000000000000001470000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312litro 2914.13.00METIL ISOBUTIL CETONA                                                 
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,5000,87000000000000000197690000000000000000000000000000000000000000000000000000000091320000000000000003810000000000000000034116000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014621litro 2902.30.00TOLUENO                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,50,8748000000000000000004390000000000000000000000000000000000000000000000000000000002050000000000000000069600000000000000000350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580litro 2915.39.39ACETATO DE AMILA                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN00001000000100000000000000000660000000000000000000000000000000000000000000000000000000000-450000000000000000064000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001342litro 2905.13.00BUTANOL                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,8000,81000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000litro 2905.14.20SEC BUTANOL                                                           
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
MV926614530001872019JAN162.1010099,5000000034447,8630384litro 338039    15179682002596884737310002862914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,500000000000000000200litro 18332292661453000187RS05562463000160RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN04 0099,500000000000000000400litro 18192292661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN08 0099,500000000000000000200litro 18203492661453000187RS11238432000151RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN08 0099,500000000000000000200litro 18213192661453000187RS26747054000109RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN10 0099,500000000000000000200litro 18227492661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN11 0099,500000000000000000200litro 18238492661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN11 0099,500000000000000000200litro 18240792661453000187RS11238432000151RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN15 0099,500000000000000000200litro 18254992661453000187RS04061812000106RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN15 0099,500000000000000000200litro 18257292661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN18 0099,500000000000000000400litro 18275292661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN18 0099,500000000000000000400litro 18278892661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN22 0099,500000000000000000400litro 18296192661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN22 0099,500000000000000000400litro 18296892661453000187RS10542288000180RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN24 0099,500000000000000000200litro 18312392661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN25 0099,500000000000000000400litro 18315592661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN25 0099,500000000000000000200litro 18317492661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN25 0099,500000000000000000200litro 18318792661453000187RS26747054000109RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN29 0099,500000000000000000200litro 18330192661453000187RS90233826000193RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN29 0099,500000000000000000200litro 18333592661453000187RS10428839000189RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN29 0099,500000000000000000400litro 18334992661453000187RS10542288000180RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN30 0099,500000000000000000200litro 18341392661453000187RS93976306000169RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN25 0099,500000000000000000400litro 18317592661453000187RS92808096000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN30 0099,500000000000000000600litro 18337492661453000187RS92808096000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN31 0099,500000000000000000200litro 18349492661453000187RS92808096000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN28 0099,50000000000001999,872litro 18323692661453000187RS94148947000198RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN08 0099,500000000000000000050litro 18202992661453000187RS05013038000112RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN03 0099,500000000000000000050litro 18190192661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN08 0099,500000000000000000050litro 18209992661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN14 0099,500000000000000000050litro 18247892661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN17 0099,500000000000000000050litro 18273192661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN21 0099,500000000000000000050litro 18290192661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN25 0099,500000000000000000050litro 18318892661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN31 0099,500000000000000000050litro 18349592661453000187RS07032604000169RS2915.39.39ACETATO DE AMILA                                                      
TP926614530001872019JAN15 00001000000000000000000000litro 18257192661453000187RS04010746000137RS2905.13.00BUTANOL                                                               
